open_time_ms,open,high,low,close,volume
1700049680000,102094.26,102252.08,102092.89,102222.35,1.574
1700049740000,102222.35,102401.04,102195.72,102382.44,2.935
1700049800000,102382.44,102489.92,102371.52,102462.42,1.653
1700049860000,102462.42,102570.5,102451.96,102538.69,2.999
1700049920000,102538.69,102880.67,102531.25,102873.92,1.578
1700049980000,102873.92,102931.31,102862.98,102915.21,0.741
1700050040000,102915.21,103099.48,102898.71,103037.59,0.892
1700050100000,103037.59,103362.25,102968.01,103324.62,4.992
1700050160000,103324.62,103373.09,103283.17,103346.51,1.043
1700050220000,103346.51,103525.62,103321.68,103510.68,1.596
1700050280000,103510.68,103701.37,103478.33,103652.24,0.829
1700050340000,103652.24,103662.07,103556.55,103572.62,1.467
1700050400000,103572.62,103642.97,103566.88,103617.55,3.916
1700050460000,103617.55,103763.21,103603.18,103741.12,1.929
1700050520000,103741.12,104060.35,103669.45,104029.79,1.166
1700050580000,104029.79,104259.85,104027.99,104234.7,4.089
1700050640000,104234.7,104407.41,104178.17,104379.46,3.689
1700050700000,104379.46,104416.76,104378.17,104413.88,4.463
1700050760000,104413.88,104637.66,104406.27,104625.66,3.216
1700050820000,104625.66,104879.18,104593.44,104801.47,0.726
1700050880000,104801.47,104879.93,104736.32,104847.65,3.122
1700050940000,104847.65,104863.72,104631.56,104677.62,3.974
1700051000000,104677.62,104678.39,104580.02,104592.34,0.737
1700051060000,104592.34,104664.43,104518.57,104534.12,3.56
1700051120000,104534.12,104670.56,104471.23,104635.02,2.808
1700051180000,104635.02,104635.72,104468.98,104525.08,3.448
1700051240000,104525.08,104536.69,104505.26,104520.83,3.878
1700051300000,104520.83,104538.64,104354.83,104380.15,3.144
1700051360000,104380.15,104412.45,104090.02,104176.4,4.503
1700051420000,104176.4,104234.88,104028.17,104047.23,2.277
1700051480000,104047.23,104098.53,103904.76,103927.07,4.767
1700051540000,103927.07,104049.63,103865.58,104041.2,4.063
1700051600000,104041.2,104118.28,103983.91,104015.68,1.852
1700051660000,104015.68,104194.42,103953.64,104113.15,4.452
1700051720000,104113.15,104119.75,104086.74,104093.89,2.954
1700051780000,104093.89,104247.57,104073.11,104211.42,2.597
1700051840000,104211.42,104425.06,104184.6,104417.38,4.503
1700051900000,104417.38,104592.75,104388.86,104549.31,1.588
1700051960000,104549.31,104750.31,104486.07,104692.8,2.254
1700052020000,104692.8,104991.47,104672.01,104979.55,1.253
1700052080000,104979.55,105079.12,104900.83,105017.04,1.889
1700052140000,105017.04,105052.87,104817.46,104895.41,4.058
1700052200000,104895.41,104946.75,104697.23,104738.12,0.541
1700052260000,104738.12,104749.99,104708.15,104723.76,1.606
1700052320000,104723.76,104748.19,104622.27,104627.56,4.93
1700052380000,104627.56,104634.34,104415.51,104485.09,3.497
1700052440000,104485.09,104678.25,104484.18,104625.72,2.814
1700052500000,104625.72,104873.99,104596.97,104857.88,1.831
1700052560000,104857.88,105002.98,104819.37,104940.95,4.139
1700052620000,104940.95,104997.9,104760.68,104783.07,2.72
1700052680000,104783.07,104790.83,104720.96,104783.37,1.036
1700052740000,104783.37,104809.31,104651.4,104676.61,2.806
1700052800000,104676.61,104840.17,104578.1,104793.34,2.671
1700052860000,104793.34,105067.96,104788.96,104969.45,1.722
1700052920000,104969.45,105280.47,104823.25,105193.49,1.281
1700052980000,105193.49,105416.55,105129.79,105315.46,3.323
1700053040000,105315.46,105504.83,105263.05,105432.32,2.334
1700053100000,105432.32,105649.91,105380.15,105560.72,3.377
1700053160000,105560.72,105565.75,105297.26,105355.38,1.959
1700053220000,105355.38,105564.82,105312.69,105540.07,0.717
1700053280000,105540.07,105558.14,105404.66,105427.95,0.777
1700053340000,105427.95,105671.55,105380.18,105653.29,3.566
1700053400000,105653.29,105956.72,105581.24,105925.8,2.12
1700053460000,105925.8,106061.24,105894.12,106049.49,4.511
1700053520000,106049.49,106058.83,105957.85,105996.6,3.567
1700053580000,105996.6,106020.64,105962.09,105990.49,4.07
1700053640000,105990.49,105999.94,105937.61,105996.38,2.756
1700053700000,105996.38,106017.36,105975.77,105989.41,4.516
1700053760000,105989.41,106151.28,105928.58,106141.92,4.316
1700053820000,106141.92,106235.81,106133.01,106221.41,2.262
1700053880000,106221.41,106331.38,106190.39,106289.62,1.045
1700053940000,106289.62,106295.83,106164.1,106166.13,2.895
1700054000000,106166.13,106200.49,106123.1,106155.23,4.912
1700054060000,106155.23,106220.58,106092.66,106149.63,0.934
1700054120000,106149.63,106197.59,106003.05,106036.89,4.685
1700054180000,106036.89,106050.21,105880.19,105902.98,3.753
1700054240000,105902.98,105938.62,105836.06,105917.43,4.054
1700054300000,105917.43,106136.64,105881.16,106113.84,2.749
1700054360000,106113.84,106198.26,106108.28,106125.63,3.81
1700054420000,106125.63,106214.09,106075.45,106130.85,1.799
1700054480000,106130.85,106300.2,106116.81,106237.61,0.514
1700054540000,106237.61,106347.35,106223.67,106319.47,2.446
1700054600000,106319.47,106522.03,106305.4,106455.0,4.338
1700054660000,106455.0,106475.33,106372.24,106394.55,4.324
1700054720000,106394.55,106464.02,106392.29,106442.07,4.864
1700054780000,106442.07,106590.89,106424.38,106553.09,1.794
1700054840000,106553.09,106622.66,106444.96,106512.74,3.704
1700054900000,106512.74,106736.87,106455.22,106729.03,2.791
1700054960000,106729.03,106786.88,106656.62,106671.27,3.06
1700055020000,106671.27,106832.14,106660.13,106818.93,0.605
1700055080000,106818.93,106878.12,106790.19,106875.76,2.56
1700055140000,106875.76,106940.86,106829.42,106936.78,2.765
1700055200000,106936.78,107186.81,106927.74,107178.66,2.92
1700055260000,107178.66,107359.61,107168.69,107311.27,1.824
1700055320000,107311.27,107747.94,107280.79,107704.51,3.005
1700055380000,107704.51,107906.35,107672.85,107891.31,4.883
1700055440000,107891.31,107923.23,107851.82,107856.31,4.148
1700055500000,107856.31,107986.22,107814.79,107981.48,4.795
1700055560000,107981.48,108101.59,107948.79,108083.07,4.795
1700055620000,108083.07,108314.92,108048.4,108260.93,4.468
1700055680000,108260.93,108291.48,108225.28,108263.87,2.441
1700055740000,108263.87,108351.45,108179.1,108196.26,3.28
1700055800000,108196.26,108340.87,108176.4,108285.08,3.918
1700055860000,108285.08,108497.25,108242.36,108415.17,0.574
1700055920000,108415.17,108625.22,108411.92,108549.62,1.405
1700055980000,108549.62,108552.51,108361.24,108443.95,1.833
1700056040000,108443.95,108474.54,108439.95,108465.44,0.571
1700056100000,108465.44,108492.86,108325.81,108361.63,4.26
1700056160000,108361.63,108417.48,108199.71,108253.47,3.324
1700056220000,108253.47,108288.05,108217.43,108232.48,2.096
1700056280000,108232.48,108475.65,108216.17,108431.96,0.632
1700056340000,108431.96,108455.31,108359.29,108438.19,2.043
1700056400000,108438.19,108596.53,108400.8,108564.39,0.872
1700056460000,108564.39,108589.63,108531.98,108569.72,4.538
1700056520000,108569.72,108867.33,108537.21,108854.73,2.25
1700056580000,108854.73,109030.13,108804.15,108991.45,4.719
1700056640000,108991.45,109159.27,108970.51,109126.25,3.985
1700056700000,109126.25,109130.17,109067.61,109093.16,4.534
1700056760000,109093.16,109102.39,109020.29,109074.21,2.891
1700056820000,109074.21,109323.97,109060.41,109245.13,4.879
1700056880000,109245.13,109577.1,109228.87,109537.84,4.612
1700056940000,109537.84,109869.85,109506.91,109844.68,3.018
1700057000000,109844.68,109862.57,109800.3,109804.69,1.42
1700057060000,109804.69,109891.05,109733.0,109835.72,0.941
1700057120000,109835.72,110182.98,109782.49,110109.25,4.642
1700057180000,110109.25,110355.45,110019.61,110316.83,3.928
1700057240000,110316.83,110346.84,110250.9,110268.23,3.434
1700057300000,110268.23,110354.7,110146.4,110248.42,3.726
1700057360000,110248.42,110265.7,110032.35,110049.73,2.741
1700057420000,110049.73,110100.0,109950.01,109996.2,4.1
1700057480000,109996.2,110042.9,109929.62,110040.1,1.509
1700057540000,110040.1,110044.69,109964.75,110028.17,1.592
1700057600000,110028.17,110161.32,109978.83,110145.23,2.309
1700057660000,110145.23,110344.68,110104.93,110240.57,3.989
1700057720000,110240.57,110491.84,110200.37,110476.39,0.686
1700057780000,110476.39,110603.0,110466.28,110553.54,4.804
1700057840000,110553.54,110740.71,110533.33,110649.31,2.881
1700057900000,110649.31,110804.48,110623.28,110775.25,2.794
1700057960000,110775.25,111000.13,110762.83,110988.46,0.634
1700058020000,110988.46,111095.74,110973.38,111084.52,3.027
1700058080000,111084.52,111135.77,110940.24,111007.8,3.477
1700058140000,111007.8,111044.59,110957.8,110990.27,3.518
1700058200000,110990.27,111001.43,110940.15,110960.39,4.268
1700058260000,110960.39,111155.92,110893.07,111138.04,3.81
1700058320000,111138.04,111250.16,111074.75,111089.1,2.839
1700058380000,111089.1,111100.52,111071.98,111092.15,1.575
1700058440000,111092.15,111491.88,111062.1,111405.18,1.891
1700058500000,111405.18,111636.42,111355.29,111621.65,3.093
1700058560000,111621.65,111736.11,111609.92,111710.98,3.573
1700058620000,111710.98,111817.37,111680.16,111813.99,2.234
1700058680000,111813.99,112192.99,111786.53,112182.6,3.914
1700058740000,112182.6,112328.32,112164.3,112328.09,0.597
1700058800000,112328.09,112646.52,112316.44,112620.18,4.6
1700058860000,112620.18,112723.56,112605.83,112718.78,3.284
1700058920000,112718.78,112815.82,112665.97,112782.44,4.308
1700058980000,112782.44,113066.48,112774.6,113022.81,1.23
1700059040000,113022.81,113412.63,112994.27,113318.9,3.304
1700059100000,113318.9,113362.09,113243.39,113360.52,1.967
1700059160000,113360.52,113443.85,113320.29,113436.88,2.948
1700059220000,113436.88,113543.84,113371.48,113491.9,0.508
1700059280000,113491.9,113611.71,113481.75,113578.45,1.226
1700059340000,113578.45,113793.03,113558.89,113706.41,2.413
1700059400000,113706.41,113796.96,113670.11,113782.78,1.452
1700059460000,113782.78,114024.46,113760.67,113960.93,1.602
1700059520000,113960.93,114383.73,113882.59,114331.16,3.342
1700059580000,114331.16,114510.14,114305.47,114490.9,3.898
1700059640000,114490.9,114800.66,114470.02,114752.84,4.764
1700059700000,114752.84,114975.69,114712.27,114926.96,1.249
1700059760000,114926.96,115153.98,114894.41,115141.91,4.823
1700059820000,115141.91,115424.22,115091.55,115346.63,3.385
1700059880000,115346.63,115392.24,115336.37,115337.89,0.812
1700059940000,115337.89,115379.73,115301.73,115320.76,0.851
1700060000000,115320.76,115407.37,115304.5,115350.68,3.008
1700060060000,115350.68,115450.95,115284.97,115439.45,2.796
1700060120000,115439.45,115805.04,115345.22,115732.64,1.647
1700060180000,115732.64,116032.78,115688.73,115976.21,1.279
1700060240000,115976.21,116386.11,115943.03,116379.7,1.952
1700060300000,116379.7,116481.45,116335.32,116468.87,4.03
1700060360000,116468.87,116645.34,116443.94,116625.52,3.312
1700060420000,116625.52,116840.99,116610.57,116830.73,0.903
1700060480000,116830.73,117065.24,116816.87,116997.77,0.705
1700060540000,116997.77,117294.98,116987.37,117206.31,0.758
1700060600000,117206.31,117355.24,117191.8,117334.99,1.831
1700060660000,117334.99,117426.34,117227.25,117413.88,4.712
1700060720000,117413.88,117460.18,117379.14,117399.27,3.817
1700060780000,117399.27,117581.72,117378.69,117562.25,3.484
1700060840000,117562.25,117948.09,117522.12,117873.88,4.695
1700060900000,117873.88,118297.4,117861.06,118230.22,4.49
1700060960000,118230.22,118525.44,118224.49,118432.94,1.683
1700061020000,118432.94,118858.82,118431.91,118837.07,2.198
1700061080000,118837.07,118992.38,118782.92,118964.04,0.994
1700061140000,118964.04,119144.42,118945.18,119092.28,2.321
1700061200000,119092.28,119102.46,118857.52,118899.79,0.773
1700061260000,118899.79,118913.39,118781.49,118816.32,2.498
1700061320000,118816.32,118896.09,118763.24,118852.97,2.678
1700061380000,118852.97,118992.46,118789.12,118978.54,5.0
1700061440000,118978.54,119215.14,118931.48,119195.0,0.752
1700061500000,119195.0,119436.67,119187.31,119380.11,1.923
1700061560000,119380.11,119655.82,119266.93,119623.37,4.033
1700061620000,119623.37,119888.26,119559.48,119829.46,3.339
1700061680000,119829.46,120069.91,119825.08,120047.41,3.666
1700061740000,120047.41,120170.59,120041.61,120133.98,2.793
1700061800000,120133.98,120197.04,119998.22,120054.69,3.591
1700061860000,120054.69,120122.71,119962.43,119976.38,3.977
1700061920000,119976.38,119998.96,119938.93,119970.24,4.491
1700061980000,119970.24,120130.86,119957.63,120124.72,4.359
1700062040000,120124.72,120188.89,120122.07,120130.88,2.563
1700062100000,120130.88,120177.69,120079.1,120169.07,4.325
1700062160000,120169.07,120296.78,120140.13,120161.91,1.913
1700062220000,120161.91,120167.48,120105.5,120122.4,0.613
1700062280000,120122.4,120269.5,120104.75,120230.37,2.182
1700062340000,120230.37,120379.35,120167.26,120331.45,3.527
1700062400000,120331.45,120594.87,120312.23,120492.99,1.895
1700062460000,120492.99,120756.35,120455.56,120748.13,4.887
1700062520000,120748.13,120909.77,120726.2,120897.49,3.69
1700062580000,120897.49,121207.5,120862.85,121132.03,1.573
1700062640000,121132.03,121337.36,121106.99,121313.32,2.638
1700062700000,121313.32,121359.13,121252.78,121266.99,1.675
1700062760000,121266.99,121281.75,121118.98,121210.98,4.993
1700062820000,121210.98,121426.06,121178.92,121397.84,3.89
1700062880000,121397.84,121635.92,121319.18,121591.59,4.055
1700062940000,121591.59,121839.54,121528.4,121838.28,1.503
1700063000000,121838.28,122178.97,121762.95,122113.46,0.927
1700063060000,122113.46,122309.77,122077.86,122226.6,4.854
1700063120000,122226.6,122378.62,122225.94,122368.0,1.123
1700063180000,122368.0,122436.08,122346.83,122393.43,1.851
1700063240000,122393.43,122458.88,122306.35,122352.48,2.748
1700063300000,122352.48,122425.0,122310.58,122324.61,2.163
1700063360000,122324.61,122333.19,122143.68,122203.93,1.64
1700063420000,122203.93,122363.03,122138.53,122291.57,4.805
1700063480000,122291.57,122335.17,122255.24,122295.63,4.199
1700063540000,122295.63,122333.39,122279.64,122328.31,3.571
1700063600000,122328.31,122469.79,122281.77,122427.33,2.03
1700063660000,122427.33,122459.46,122305.23,122451.18,4.504
1700063720000,122451.18,122460.5,122269.3,122402.53,0.9
1700063780000,122402.53,122462.75,122366.88,122377.99,2.305
1700063840000,122377.99,122638.4,122325.11,122577.77,2.21
1700063900000,122577.77,122907.94,122576.11,122861.14,4.99
1700063960000,122861.14,122938.87,122798.34,122842.82,4.481
1700064020000,122842.82,123054.36,122795.64,123001.44,2.613
1700064080000,123001.44,123014.0,122956.56,123000.19,3.913
1700064140000,123000.19,123061.76,122917.61,123026.33,3.619
1700064200000,123026.33,123103.1,122970.76,122990.07,3.332
1700064260000,122990.07,123095.17,122930.05,123078.87,1.418
1700064320000,123078.87,123237.38,123073.25,123171.39,4.326
1700064380000,123171.39,123188.88,123110.81,123134.47,0.791
1700064440000,123134.47,123154.85,122987.29,122988.87,4.537
1700064500000,122988.87,123030.73,122927.92,122956.56,3.023
1700064560000,122956.56,123259.35,122945.72,123243.34,1.62
1700064620000,123243.34,123368.81,123216.25,123354.7,4.553
1700064680000,123354.7,123510.97,123334.46,123475.58,0.898
1700064740000,123475.58,123604.14,123422.84,123586.38,0.83
1700064800000,123586.38,123652.83,123584.81,123619.44,1.999
1700064860000,123619.44,123654.17,123397.0,123414.07,1.695
1700064920000,123414.07,123449.5,123388.19,123443.22,4.406
1700064980000,123443.22,123529.11,123391.91,123501.45,1.135
1700065040000,123501.45,123593.05,123230.12,123258.05,4.275
1700065100000,123258.05,123294.54,123001.13,123020.31,0.575
1700065160000,123020.31,123037.96,122959.38,122977.24,1.185
1700065220000,122977.24,123045.19,122925.31,123030.49,2.608
1700065280000,123030.49,123246.79,123005.29,123183.61,2.46
1700065340000,123183.61,123297.98,123151.11,123160.58,1.471
1700065400000,123160.58,123338.67,123160.27,123292.62,2.848
1700065460000,123292.62,123300.94,123224.05,123238.77,1.53
1700065520000,123238.77,123449.46,123219.97,123440.74,2.544
1700065580000,123440.74,123792.82,123411.31,123781.63,4.938
1700065640000,123781.63,124256.39,123769.6,124253.28,2.583
1700065700000,124253.28,124556.4,124187.5,124515.21,3.565
1700065760000,124515.21,124679.89,124466.98,124593.84,1.879
1700065820000,124593.84,124789.65,124550.96,124782.95,1.821
1700065880000,124782.95,124896.72,124751.14,124864.05,1.603
1700065940000,124864.05,125169.17,124855.76,125125.96,4.033
1700066000000,125125.96,125322.81,125103.59,125223.63,1.898
1700066060000,125223.63,125289.11,125141.23,125174.54,3.307
1700066120000,125174.54,125205.02,124912.39,124960.54,3.673
1700066180000,124960.54,125045.39,124854.14,124873.08,3.761
1700066240000,124873.08,124887.94,124863.97,124866.54,4.651
1700066300000,124866.54,124932.73,124774.16,124847.39,4.745
1700066360000,124847.39,124853.78,124830.52,124835.9,3.459
1700066420000,124835.9,124883.92,124777.18,124839.87,2.034
1700066480000,124839.87,124843.34,124780.98,124806.66,3.812
1700066540000,124806.66,124913.98,124608.98,124630.74,3.516
1700066600000,124630.74,124645.25,124364.92,124401.96,3.216
1700066660000,124401.96,124625.66,124381.52,124594.97,2.241
1700066720000,124594.97,124852.86,124526.84,124779.51,2.561
1700066780000,124779.51,125126.84,124772.49,125106.05,4.743
1700066840000,125106.05,125496.4,125078.89,125466.81,1.332
1700066900000,125466.81,125731.55,125388.29,125699.91,2.269
1700066960000,125699.91,125980.69,125699.2,125896.09,2.71
1700067020000,125896.09,125936.73,125654.43,125699.07,4.11
1700067080000,125699.07,125845.9,125668.66,125835.46,4.893
1700067140000,125835.46,125868.14,125699.99,125728.91,3.782
1700067200000,125728.91,125917.42,125719.7,125855.34,0.501
1700067260000,125855.34,125907.11,125809.44,125901.81,4.044
1700067320000,125901.81,125973.27,125731.76,125958.99,1.526
1700067380000,125958.99,126176.54,125864.3,126133.52,4.773
1700067440000,126133.52,126241.79,126101.03,126175.43,4.742
1700067500000,126175.43,126377.67,126169.44,126302.08,3.903
1700067560000,126302.08,126475.73,126222.91,126410.82,3.399
1700067620000,126410.82,126511.29,126322.02,126356.21,1.271
1700067680000,126356.21,126483.98,126311.33,126448.87,2.466
1700067740000,126448.87,126533.11,126413.8,126519.95,3.71
1700067800000,126519.95,126579.67,126495.22,126564.73,1.939
1700067860000,126564.73,126585.68,126466.02,126570.43,4.796
1700067920000,126570.43,126781.78,126494.17,126736.42,4.292
1700067980000,126736.42,126857.92,126689.54,126705.52,2.616
1700068040000,126705.52,126725.56,126469.34,126512.03,2.124
1700068100000,126512.03,126535.41,126284.83,126294.76,4.49
1700068160000,126294.76,126301.34,126239.02,126286.81,2.74
1700068220000,126286.81,126561.04,126254.35,126466.16,3.38
1700068280000,126466.16,126565.2,126414.14,126511.81,4.492
1700068340000,126511.81,126747.08,126491.27,126707.75,2.052
1700068400000,126707.75,127010.48,126640.38,126939.9,3.199
1700068460000,126939.9,127420.35,126938.38,127312.01,0.808
1700068520000,127312.01,127467.23,127276.86,127464.62,1.438
1700068580000,127464.62,127645.66,127433.6,127532.96,3.465
1700068640000,127532.96,127789.58,127481.36,127733.13,3.062
1700068700000,127733.13,127807.5,127729.12,127780.72,4.994
1700068760000,127780.72,127925.92,127696.61,127887.11,0.957
1700068820000,127887.11,127963.81,127820.14,127944.84,0.76
1700068880000,127944.84,128035.61,127780.55,127782.89,3.366
1700068940000,127782.89,127829.87,127662.09,127686.76,1.973
1700069000000,127686.76,127867.92,127628.26,127864.68,3.885
1700069060000,127864.68,128044.91,127857.64,127941.52,3.222
1700069120000,127941.52,128008.54,127795.0,127819.77,0.579
1700069180000,127819.77,127881.92,127685.64,127770.33,1.008
1700069240000,127770.33,127777.45,127696.41,127753.37,4.556
1700069300000,127753.37,127894.98,127688.27,127846.92,3.706
1700069360000,127846.92,128012.08,127826.9,127956.42,1.189
1700069420000,127956.42,128129.77,127951.61,128117.98,1.113
1700069480000,128117.98,128208.41,128114.33,128143.92,3.328
1700069540000,128143.92,128377.15,128114.43,128293.75,4.112
1700069600000,128293.75,128476.4,128280.69,128458.75,1.544
1700069660000,128458.75,128475.06,128353.77,128387.36,1.287
1700069720000,128387.36,128774.78,128382.95,128673.74,2.581
1700069780000,128673.74,128779.63,128653.72,128749.83,4.262
1700069840000,128749.83,128777.99,128665.75,128668.78,4.412
1700069900000,128668.78,128758.43,128587.99,128683.92,3.017
1700069960000,128683.92,128706.92,128608.13,128625.12,2.944
1700070020000,128625.12,128803.59,128580.27,128734.54,4.984
1700070080000,128734.54,128958.72,128700.35,128855.76,1.895
1700070140000,128855.76,129097.36,128813.78,129060.28,1.141
1700070200000,129060.28,129127.31,129044.94,129113.08,4.28
1700070260000,129113.08,129324.41,129044.4,129316.29,2.629
1700070320000,129316.29,129463.15,129255.56,129401.47,2.751
1700070380000,129401.47,129509.54,129353.55,129504.37,2.226
1700070440000,129504.37,129653.12,129499.68,129643.02,3.672
1700070500000,129643.02,129683.14,129543.51,129606.48,2.594
1700070560000,129606.48,129784.39,129518.75,129728.03,2.646
1700070620000,129728.03,129960.46,129723.45,129878.59,3.553
1700070680000,129878.59,130186.13,129836.71,130164.66,3.86
1700070740000,130164.66,130561.37,130162.7,130481.9,3.319
1700070800000,130481.9,130620.55,130450.44,130573.18,1.489
1700070860000,130573.18,130824.24,130544.28,130814.62,2.984
1700070920000,130814.62,130908.86,130740.16,130873.98,4.89
1700070980000,130873.98,131244.8,130810.61,131174.01,2.484
1700071040000,131174.01,131358.86,131108.31,131295.87,4.063
1700071100000,131295.87,131461.33,131185.56,131405.0,1.023
1700071160000,131405.0,131553.49,131309.92,131481.37,0.575
1700071220000,131481.37,131487.43,131419.5,131438.15,4.147
1700071280000,131438.15,131457.19,131404.54,131451.29,2.728
1700071340000,131451.29,131498.79,131405.44,131424.49,0.841
1700071400000,131424.49,131601.32,131395.68,131518.12,1.487
1700071460000,131518.12,131716.15,131507.71,131691.39,4.87
1700071520000,131691.39,131867.43,131650.18,131853.57,4.881
1700071580000,131853.57,132103.08,131823.97,132098.78,4.269
1700071640000,132098.78,132409.44,132091.97,132394.05,3.333
1700071700000,132394.05,132402.56,132358.06,132390.26,1.068
1700071760000,132390.26,132434.63,132382.29,132413.59,1.975
1700071820000,132413.59,132511.69,132383.36,132500.68,2.585
1700071880000,132500.68,132672.96,132421.54,132651.02,1.391
1700071940000,132651.02,133095.01,132578.96,133018.92,1.964
1700072000000,133018.92,133089.74,133007.14,133058.43,3.53
1700072060000,133058.43,133146.04,133039.64,133120.1,4.518
1700072120000,133120.1,133313.75,133087.66,133241.8,3.3
1700072180000,133241.8,133319.02,133144.91,133197.05,2.963
1700072240000,133197.05,133249.97,133186.39,133244.07,3.35
1700072300000,133244.07,133350.93,133190.17,133316.79,1.164
1700072360000,133316.79,133661.05,133254.64,133633.08,3.598
1700072420000,133633.08,133813.36,133568.92,133770.66,2.751
1700072480000,133770.66,134105.13,133675.0,134066.23,2.129
1700072540000,134066.23,134117.18,134032.86,134107.61,2.212
1700072600000,134107.61,134148.87,134027.4,134097.48,4.906
1700072660000,134097.48,134223.83,134000.84,134163.54,1.359
1700072720000,134163.54,134334.51,134125.48,134333.0,0.519
1700072780000,134333.0,134374.87,134239.09,134262.06,3.391
1700072840000,134262.06,134297.5,133999.0,134035.32,2.957
1700072900000,134035.32,134266.69,134003.87,134165.35,4.949
1700072960000,134165.35,134170.38,133924.61,133978.87,0.872
1700073020000,133978.87,134041.54,133955.95,134003.13,2.784
1700073080000,134003.13,134057.27,133978.79,134052.45,2.194
1700073140000,134052.45,134124.78,134001.18,134072.52,2.459
1700073200000,134072.52,134389.04,134021.46,134323.23,2.158
1700073260000,134323.23,134634.39,134300.57,134534.91,1.847
1700073320000,134534.91,134775.59,134527.6,134759.03,2.786
1700073380000,134759.03,134849.88,134758.69,134783.9,3.96
1700073440000,134783.9,134856.76,134748.7,134762.06,1.93
1700073500000,134762.06,135043.07,134685.9,135009.15,4.812
1700073560000,135009.15,135441.48,134992.18,135411.91,3.209
1700073620000,135411.91,135541.35,135345.5,135482.79,4.719
1700073680000,135482.79,135567.75,135353.05,135379.39,2.779
1700073740000,135379.39,135390.98,135294.23,135298.42,0.868
1700073800000,135298.42,135502.57,135282.6,135393.99,4.442
1700073860000,135393.99,135709.32,135372.23,135669.94,4.279
1700073920000,135669.94,135755.83,135466.0,135521.86,3.403
1700073980000,135521.86,135544.04,135281.09,135316.81,1.239
1700074040000,135316.81,135399.57,135292.71,135378.22,1.668
1700074100000,135378.22,135407.99,135350.16,135362.14,4.985
1700074160000,135362.14,135525.01,135201.04,135250.1,3.311
1700074220000,135250.1,135349.08,135242.59,135312.46,2.373
1700074280000,135312.46,135321.34,135203.41,135252.83,3.437
1700074340000,135252.83,135397.38,135244.86,135331.33,1.382
1700074400000,135331.33,135459.55,135296.74,135393.97,4.502
1700074460000,135393.97,135650.09,135334.91,135550.2,2.613
1700074520000,135550.2,135854.14,135498.49,135825.65,4.884
1700074580000,135825.65,136093.32,135781.8,136069.71,0.929
1700074640000,136069.71,136165.66,136006.9,136147.44,1.772
1700074700000,136147.44,136221.4,136084.83,136186.84,1.302
1700074760000,136186.84,136310.12,136054.96,136262.84,2.549
1700074820000,136262.84,136496.87,136193.7,136432.29,4.722
1700074880000,136432.29,136461.46,136043.57,136068.39,3.222
1700074940000,136068.39,136113.02,135605.31,135741.5,1.599
1700075000000,135741.5,135744.86,135536.29,135605.01,1.426
1700075060000,135605.01,135632.18,135491.84,135493.12,4.266
1700075120000,135493.12,135565.0,135117.31,135268.14,3.552
1700075180000,135268.14,135268.88,134905.22,134908.35,0.722
1700075240000,134908.35,134971.71,134331.01,134357.88,0.54
1700075300000,134357.88,134457.97,134208.71,134267.24,3.153
1700075360000,134267.24,134275.02,134161.34,134171.21,4.245
1700075420000,134171.21,134271.14,134077.03,134151.22,1.704
1700075480000,134151.22,134243.14,134088.95,134199.04,2.323
1700075540000,134199.04,134491.79,134180.09,134485.28,4.237
1700075600000,134485.28,134584.5,134484.27,134581.43,1.166
1700075660000,134581.43,134633.57,134362.71,134422.36,4.791
1700075720000,134422.36,134767.94,134366.41,134761.42,1.225
1700075780000,134761.42,134771.64,134586.5,134653.92,2.115
1700075840000,134653.92,134678.2,134613.06,134632.95,1.172
1700075900000,134632.95,134715.11,134566.72,134617.8,1.22
1700075960000,134617.8,134619.04,134292.42,134343.9,2.946
1700076020000,134343.9,134362.41,134114.85,134116.61,2.402
1700076080000,134116.61,134206.51,133977.68,133982.75,1.587
1700076140000,133982.75,134186.46,133949.2,134135.39,2.244
1700076200000,134135.39,134213.84,133971.49,133985.3,4.256
1700076260000,133985.3,134134.64,133966.71,134074.0,4.656
1700076320000,134074.0,134094.61,133936.0,133956.11,1.992
1700076380000,133956.11,134021.86,133824.7,133865.74,2.406
1700076440000,133865.74,133925.6,133658.98,133695.89,1.196
1700076500000,133695.89,133712.02,133474.62,133519.08,4.595
1700076560000,133519.08,133573.48,133332.21,133340.4,1.051
1700076620000,133340.4,133384.72,133178.93,133241.95,1.205
1700076680000,133241.95,133255.03,133049.03,133097.1,0.961
1700076740000,133097.1,133101.09,132881.9,132966.28,2.798
1700076800000,132966.28,133035.19,132881.77,132953.25,0.912
1700076860000,132953.25,132965.52,132950.66,132961.84,1.502
1700076920000,132961.84,132982.92,132743.42,132812.42,4.972
1700076980000,132812.42,132833.69,132766.63,132802.61,3.518
1700077040000,132802.61,132855.58,132728.94,132750.2,1.201
1700077100000,132750.2,132810.25,132485.82,132514.24,4.958
1700077160000,132514.24,132525.96,132354.86,132416.18,1.373
1700077220000,132416.18,132446.1,132251.16,132305.38,4.139
1700077280000,132305.38,132424.48,132080.75,132104.36,1.136
1700077340000,132104.36,132131.76,131806.39,131809.2,3.586
1700077400000,131809.2,131874.73,131554.88,131570.72,3.719
1700077460000,131570.72,131578.81,131382.84,131407.26,1.949
1700077520000,131407.26,131479.98,131399.05,131456.93,3.63
1700077580000,131456.93,131512.49,131207.5,131269.07,1.746
